"118","87","false","1997-07-24 01:26:40","384.06"
"119","4","false","2011-10-23 16:51:06","14932.44"
"120","47","false","2011-09-12 15:03:35","8898.52"
"121","28","false","2018-08-29 05:21:09","24605.21"
"122","88","false","2017-02-13 19:19:00","26296.26"
"123","43","false","2007-02-16 12:55:30","9475.39"
"124","59","false","2006-11-20 11:34:53","9845.56"
"125","24","false","1996-12-16 19:11:17","18383.35"
"126","32","false","2018-12-31 03:59:49","29282.02"
"127","24","false","1986-05-04 19:10:12","9802.73"
"128","32","false","1990-11-19 13:17:37","12771.89"
"129","94","false","2000-09-01 16:34:13","2915.10"
"130","65","false","2006-11-17 19:02:10","195.01"
"131","91","false","1976-07-02 10:19:44","23301.92"
"132","39","false","2000-09-10 15:06:33","15524.19"
"133","63","false","2018-02-08 15:06:54","13008.02"
"134","71","false","2003-04-30 13:52:20","19144.38"
"135","55","false","1991-11-24 17:39:03","36712.75"
"136","57","false","1973-12-18 13:55:31","15274.19"
"137","43","false","1971-05-28 00:42:40","5840.67"
"138","32","false","2020-10-26 12:45:03","6575.06"
"139","43","false","2001-03-02 22:34:37","31943.45"
"140","3","false","2013-04-20 07:53:18","18480.46"
"141","49","false","1970-12-31 08:26:42","24221.35"
"142","51","false","1992-09-13 22:22:15","5222.84"
"143","39","false","1985-10-10 12:30:06","16351.87"
"144","2","false","2008-07-18 00:26:16","10257.35"
"145","35","false","2004-04-19 13:54:01","22061.72"
"146","2","false","1982-04-21 02:48:56","13632.85"
"147","95","false","2002-06-07 09:10:17","2452.40"
"148","32","false","2002-11-24 09:47:39","8859.13"
"149","25","false","2002-06-10 08:58:29","14715.05"
"150","10","false","1987-09-13 22:54:54","12590.20"
"151","30","false","1981-02-05 03:28:52","8621.03"
"152","41","false","2006-12-28 22:31:04","6224.18"
"153","9","false","2022-03-07 07:51:00","17997.34"
"154","60","false","1975-10-31 12:04:39","4704.56"
"155","28","false","1972-09-22 11:01:55","7469.41"
"156","11","false","1983-12-26 09:42:41","18446.88"
"157","83","false","1977-03-04 07:50:32","2550.75"
"158","7","false","1987-05-22 21:38:10","32658.40"
"159","10","false","2002-01-18 07:44:52","3116.98"
"160","95","false","1997-12-03 05:05:48","17031.63"
"161","30","false","2013-10-28 11:51:22","22063.31"
"162","18","false","1990-05-11 10:46:20","21702.18"
"163","16","false","1984-03-03 08:03:45","16143.52"
"164","28","false","1987-07-25 20:25:31","18811.52"
"165","90","false","2005-10-10 09:51:56","11047.02"
"166","22","false","1973-12-09 09:19:07","8688.72"
"167","32","false","1985-12-18 23:24:01","7714.25"
"168","82","false","1999-01-03 15:07:30","23964.63"
"169","87","false","1988-04-30 14:55:03","5671.52"
"170","26","false","1990-10-15 08:50:24","20490.98"
"171","31","false","2012-03-19 21:08:11","13857.26"
"172","32","false","1991-08-15 23:33:24","15253.76"
"173","34","false","2014-02-23 13:33:39","15974.77"
"174","69","false","2012-04-20 21:07:46","4277.86"
"175","78","false","1982-07-20 06:59:30","18774.10"
"176","36","false","1985-07-06 23:14:39","8637.25"
"177","58","false","2023-04-15 14:17:18","16489.67"
"178","36","false","2014-11-28 09:50:13","2721.09"
"179","78","false","1980-06-13 22:31:44","10466.49"
"180","40","false","2012-10-19 14:59:47","20457.88"
"181","83","false","1995-02-25 10:42:26","16475.95"
"182","16","false","2000-01-31 06:24:30","22922.91"
"183","2","false","1990-02-07 21:45:29","5297.94"
"184","77","false","1977-11-27 06:28:50","11082.15"
"185","29","false","1985-11-01 07:41:11","21810.99"
"186","96","false","2022-10-30 23:23:46","22886.49"
"187","60","false","2000-06-28 13:28:03","14230.20"
"188","17","false","2010-09-12 14:24:39","15836.84"
"189","64","false","2008-04-29 16:00:08","4804.22"
"190","59","false","2003-09-16 10:01:08","14753.64"
"191","14","false","1986-06-03 07:05:50","10672.15"
"192","37","false","2005-03-21 04:47:27","24381.94"
"193","19","false","2003-12-03 01:43:52","16119.78"
"194","55","false","2006-09-17 13:35:38","19672.53"
"195","79","false","1977-11-11 05:39:16","3147.36"
"196","82","false","2013-05-02 13:53:40","12746.48"
"197","11","false","1979-08-28 16:07:58","16511.07"
"198","98","false","1985-05-26 05:24:00","19017.13"
"199","50","false","2000-09-26 01:53:00","12891.29"
"200","4","false","2008-12-14 20:09:42","10702.32"
"201","36","false","1992-01-14 13:43:36","17901.49"
"202","98","false","2005-03-30 04:22:36","16037.99"
"203","27","false","2016-06-27 15:57:28","32326.77"
"204","51","false","2007-05-19 13:30:04","3117.45"
"205","74","false","2023-06-02 19:53:30","23668.31"
"206","18","false","1973-01-08 20:59:20","17204.16"
"207","5","false","1996-06-02 02:17:55","26776.43"
"208","79","false","1981-08-14 22:09:43","8703.50"
"209","71","false","2022-04-11 03:07:50","17009.01"
"210","62","false","2006-05-13 10:37:08","16163.82"
"211","21","false","2012-07-08 17:38:02","11117.45"
"212","37","false","1999-11-11 01:12:43","22121.38"
"213","71","false","2010-08-22 10:23:02","32556.03"
"214","60","false","1990-06-13 21:56:16","3877.14"
"215","86","false","1974-05-28 14:16:06","3126.04"
"216","91","false","1982-11-10 05:38:27","26062.07"
"217","12","false","1977-04-12 05:57:34","15037.95"
"218","5","false","2014-07-24 18:46:27","16506.37"
"219","28","false","2008-09-27 00:25:58","6392.58"
"220","36","false","1997-01-02 17:52:24","20309.83"
"221","45","false","2012-05-10 20:10:05","8473.29"
"222","59","false","1996-08-29 03:59:39","2009.45"
"223","41","false","1987-06-05 00:23:21","33315.77"
"224","51","false","2020-12-18 23:44:02","8761.33"
"225","45","false","2019-03-25 12:12:43","16682.49"
"226","84","false","1996-10-02 05:34:59","8700.17"
"227","77","false","2017-06-26 12:42:05","18368.03"
"228","46","false","2013-11-22 20:06:52","9203.38"
"229","6","false","2015-12-01 21:46:30","4008.40"
"230","1","false","2009-10-26 20:08:02","2124.58"
"231","12","false","2023-05-21 06:58:23","23196.60"
"232","0","false","2019-12-30 01:57:16","11060.96"
"233","26","false","2005-07-21 22:47:49","4043.79"
"234","50","false","1981-03-12 03:50:27","20349.14"
"235","13","false","1973-11-28 03:26:02","7989.95"
"236","41","false","1999-04-29 13:02:28","19811.82"
"237","8","false","1999-10-28 01:38:57","13869.93"
"238","57","false","1973-04-08 03:45:34","4090.68"
"239","13","false","1970-12-06 16:33:51","2219.35"
"240","65","false","2009-02-28 17:28:59","12219.97"
"241","29","false","1979-06-20 23:33:15","20243.33"
"242","51","false","2022-05-24 19:46:03","2700.12"
"243","48","false","1979-05-14 16:32:06","15364.69"
"244","40","false","1985-06-12 16:15:13","30264.20"
"245","44","false","1989-06-15 11:06:23","11185.60"
"246","13","false","1970-05-26 17:52:53","11205.25"
"247","12","false","2014-02-14 03:55:02","5305.04"
"248","80","false","1979-10-15 06:29:13","10123.30"
"249","25","false","2018-01-19 18:36:00","3095.90"
"250","33","false","2023-02-22 13:35:35","11825.41"
"251","69","false","2009-03-04 15:29:36","813.32"
"252","42","false","1996-02-11 00:06:08","4563.04"
"253","37","false","2022-01-21 10:51:51","12567.73"
"254","46","false","1979-05-18 05:27:57","8726.97"
"255","85","false","2012-03-24 06:27:40","6798.90"
"256","50","false","1990-03-12 16:46:13","17162.70"
"257","95","false","1996-10-21 02:22:02","24795.94"
"258","64","false","2010-05-23 14:37:41","1274.32"
"259","14","false","1982-05-16 19:20:19","11658.19"
"260","27","false","1973-11-08 12:50:46","36266.63"
"261","36","false","2021-09-23 14:22:55","18710.28"
"262","67","false","1995-03-21 23:45:18","7744.47"
"263","64","false","2022-10-12 11:01:25","38647.48"
"264","76","false","1989-07-14 04:04:12","17993.79"
"265","86","false","2004-12-16 21:11:33","21839.58"
"266","89","false","1979-07-18 04:58:46","21570.85"
"267","61","false","2016-06-15 05:03:20","23716.83"
"268","23","false","2014-03-30 02:55:19","10508.33"
"269","94","false","2018-10-18 11:07:48","1663.65"
"270","40","false","1986-11-22 19:18:29","24494.83"
"271","25","false","1974-03-01 10:32:31","37195.53"
"272","79","false","1982-06-09 05:57:11","7443.83"
"273","88","false","1992-06-08 08:17:48","14944.60"
"274","1","false","2016-09-27 04:05:26","14064.84"
"275","10","false","1995-10-09 22:26:58","4738.58"
"276","83","false","1995-07-03 17:32:48","16503.75"
"277","51","false","1971-01-03 13:39:50","10258.67"
"278","75","false","2021-05-20 06:03:56","13799.88"
"279","73","false","2012-07-05 01:32:10","20820.15"
"280","44","false","1979-11-24 20:29:10","12464.70"
"281","0","false","2019-03-12 08:52:16","1974.52"
"282","63","false","1974-05-18 10:21:34","14069.72"
"283","88","false","1977-11-12 01:26:14","12025.09"
"284","38","false","1984-03-29 15:07:27","7506.81"
"285","62","false","2010-05-03 16:38:41","24251.00"
"286","55","false","2019-09-15 10:34:33","509.94"
"287","5","false","1981-03-08 10:38:52","30236.26"
"288","66","false","1980-11-10 01:42:54","4699.70"
"289","55","false","1979-03-27 09:24:44","2851.07"
"290","20","false","2004-02-25 00:32:56","18417.37"
"291","24","false","2003-04-18 16:15:05","17010.55"
"292","37","false","1970-06-02 10:34:12","5894.33"
"293","6","false","2021-03-25 08:44:41","12143.92"
"294","20","false","1975-01-13 18:08:30","616.52"
"295","64","false","1976-05-13 04:01:36","27352.96"
"296","70","false","2008-01-07 22:53:15","10852.53"
"297","16","false","1994-07-16 06:49:35","2419.56"
"298","33","false","1980-08-18 05:29:26","13310.33"
"299","33","false","2000-03-14 10:33:39","9147.18"
"300","54","false","1987-06-06 18:16:48","14046.57"
"301","8","false","1970-10-16 14:59:34","363.60"
"302","79","false","2020-11-09 12:48:44","4980.20"
"303","64","false","1992-01-08 13:09:55","25378.68"
"304","92","false","2017-09-27 16:39:04","44200.05"
"305","63","false","2010-12-01 08:09:43","12043.89"
"306","41","false","2011-01-06 01:59:50","30624.58"
"307","26","false","1995-04-10 04:58:12","11482.06"
"308","19","false","2004-02-12 17:28:16","16621.42"
"309","65","false","2000-08-04 13:00:32","23324.06"
"310","94","false","1991-05-23 11:43:32","2943.27"
"311","58","false","2007-12-26 23:02:02","17566.74"
"312","47","false","2001-05-14 13:51:21","7908.48"
"313","18","false","2022-06-16 19:22:54","21263.53"
"314","8","false","2011-09-06 07:36:59","36176.66"
"315","71","false","1985-08-29 01:53:33","16796.43"
"316","33","false","2020-09-03 13:35:37","15104.31"
"317","79","false","1995-02-26 06:52:35","23353.74"
"318","89","false","1979-08-19 12:27:26","18552.79"
"319","45","false","1985-06-08 21:52:38","8013.43"
"320","74","false","1971-11-18 15:02:08","21965.00"
"321","62","false","1993-07-11 15:33:10","3005.42"
"322","81","false","2011-07-09 11:12:42","20771.03"
"323","19","false","2014-01-27 22:37:44","5703.60"
"324","65","false","1988-06-04 08:46:09","30572.09"
"325","98","false","2012-01-19 10:28:01","16712.03"
"326","90","false","1992-01-05 09:03:45","16200.91"
"327","86","false","1985-07-27 06:37:21","658.92"
"328","16","false","2022-03-14 18:25:40","28634.85"
"329","87","false","2018-06-23 09:36:19","12572.50"
"330","96","false","2001-05-14 07:27:53","25768.36"
"331","98","false","2020-05-06 07:08:29","32183.46"
"332","37","false","2002-10-28 22:11:06","5617.26"
"333","71","false","1983-01-16 02:28:15","12478.77"
"334","22","false","2009-02-13 22:59:32","14199.82"
"335","53","false","1977-08-25 00:50:45","7419.91"
"336","59","false","1972-05-10 04:48:44","16887.71"
"337","36","false","1987-12-01 22:58:37","16571.67"
"338","91","false","1995-01-03 09:38:50","31349.06"
"339","61","false","2020-01-17 08:05:04","7506.33"
"340","13","false","1973-02-02 16:15:19","6868.30"
"341","54","false","1970-11-06 22:50:29","4537.54"
"342","43","false","1982-01-17 03:33:19","18370.21"
"343","32","false","1989-09-01 02:04:38","2541.11"
"344","83","false","1977-03-16 11:42:24","8203.52"
"345","24","false","1998-08-11 12:28:21","16535.52"
"346","97","false","1975-12-12 07:16:28","10582.79"
"347","98","false","2010-08-04 08:19:16","6287.59"
"348","16","false","2017-02-20 13:36:00","4588.60"
"349","17","false","1980-01-27 05:27:16","8463.24"
"350","97","false","1974-03-17 11:36:07","6271.38"
"351","2","false","2006-06-17 14:54:07","1946.65"
"352","81","false","2003-10-23 12:06:20","10493.88"
"353","33","false","2018-07-05 09:23:34","9126.00"
"354","25","false","1973-11-17 20:32:47","3743.04"
"355","46","false","1986-07-11 18:21:01","9206.20"
"356","17","false","2013-05-29 21:03:21","13358.28"
"357","1","false","1998-02-20 06:15:12","948.16"
"358","53","false","1979-04-25 22:59:22","17082.99"
"359","67","false","2011-03-23 00:18:32","34402.61"
"360","63","false","2006-03-11 10:24:58","2537.04"
"361","41","false","1995-07-06 01:59:44","16974.54"
"362","54","false","2010-04-27 01:53:37","18988.77"
"363","14","false","1973-01-18 10:23:02","9891.59"
"364","95","false","2000-05-09 13:52:47","9938.28"
"365","26","false","2011-12-29 00:06:27","27263.86"
"366","1","false","1979-05-10 19:18:27","31861.13"
"367","69","false","2016-10-21 07:01:31","16357.76"
"368","27","false","1989-10-17 00:08:45","6131.84"
"369","43","false","2013-08-27 01:47:14","15994.71"
"370","40","false","2009-01-23 08:01:37","6051.32"
"371","92","false","1978-07-18 12:50:44","14232.47"
"372","84","false","1976-06-14 08:49:41","412.93"
"373","4","false","1978-05-04 11:11:54","8565.32"
"374","18","false","1980-03-17 12:15:48","26047.23"
"375","94","false","1980-08-22 15:37:53","3818.90"
"376","27","false","1981-01-13 21:53:04","9351.88"
"377","57","false","2014-03-11 15:53:52","10921.84"
"378","60","false","1993-11-12 18:16:40","1656.80"
"379","29","false","2019-01-11 07:59:42","35713.78"
"380","80","false","1970-06-16 08:37:49","17558.15"
"381","84","false","2005-05-07 23:11:18","26683.05"
"382","48","false","1977-10-04 09:55:49","12387.36"
"383","48","false","1991-10-12 20:59:29","24144.94"
"384","32","false","2020-08-26 13:34:23","22769.11"
"385","55","false","2016-12-08 04:04:52","5641.12"
"386","0","false","2012-08-01 09:28:10","15423.12"
"387","55","false","1981-09-22 08:59:08","20795.17"
"388","12","false","2014-08-08 08:38:46","29250.14"
"389","29","false","1970-12-12 14:26:50","9569.33"
"390","97","false","2020-10-14 20:04:39","12716.00"
"391","30","false","1999-03-28 01:15:36","14038.31"
"392","82","false","1998-07-16 01:18:03","20303.32"
"393","23","false","1971-02-20 07:14:59","24300.33"
"394","45","false","2002-11-02 14:04:10","30297.20"
"395","24","false","2017-05-31 11:41:58","20907.90"
"396","98","false","1984-09-09 05:51:12","25978.08"
"397","4","false","2003-07-17 11:30:19","28458.43"
"398","61","false","1979-03-24 04:45:55","6333.40"
"399","22","false","2006-11-29 17:52:58","8266.61"
