"54","2","2130","8","14","false","","51","228.17"
"55","2","2848","8","15","false","","17","483.51"
"56","2","3714","8","13","false","","99","105.74"
"57","2","4661","8","11","false","","99","474.74"
"58","2","728","8","20","false","","99","405.81"
"59","54","2412","9","8","false","","1","254.88"
"60","54","2208","9","8","false","","94","337.07"
"61","54","2867","9","3","false","","95","148.89"
"62","54","3639","9","13","false","","93","272.02"
"63","36","3587","10","11","false","","58","370.27"
"64","36","3673","10","13","false","","86","278.70"
"65","36","172","10","5","false","","58","329.90"
"66","36","4770","10","4","false","","33","457.06"
"67","36","3991","10","20","false","","25","204.40"
"68","36","1330","10","12","false","","33","266.58"
"69","36","1654","10","17","false","","39","361.84"
"70","1","2693","11","1","false","","95","190.52"
"71","99","156","12","2","false","","5","445.88"
"72","99","3920","12","11","false","","95","490.54"
"73","99","2349","12","5","false","","2","124.38"
"74","99","1026","12","10","false","","83","58.52"
"75","99","4196","12","8","false","","31","206.55"
"76","99","3603","12","4","false","","51","383.71"
"77","99","2731","12","1","false","","2","234.21"
"78","82","3664","13","12","false","","52","434.81"
"79","82","2044","13","10","false","","54","438.45"
"80","82","3104","13","12","false","","21","201.61"
"81","82","423","13","1","false","","94","269.50"
"82","82","1643","13","13","false","","54","218.11"
"83","82","1655","13","13","false","","4","150.77"
"84","82","2190","13","12","false","","98","331.62"
"85","82","3443","13","5","false","","39","64.59"
"86","70","282","14","15","false","","38","411.87"
"87","70","1768","14","9","false","","47","376.13"
"88","9","388","15","3","false","","40","284.89"
"89","9","4340","15","11","false","","4","249.84"
"90","9","4172","15","2","false","","98","353.94"
"91","9","786","15","8","false","","76","380.95"
"92","9","1041","15","4","false","","21","99.10"
"93","9","139","15","4","false","","58","40.14"
"94","72","2488","16","10","false","","50","158.29"
"95","72","422","16","2","false","","45","470.56"
"96","72","3822","16","13","false","","9","222.75"
"97","72","670","16","14","false","","92","419.29"
"98","72","3924","16","3","false","","4","459.40"
"99","72","2494","16","11","false","","37","280.36"
"100","72","1625","16","13","false","","93","155.47"
"101","72","566","16","1","false","","98","147.55"
"102","25","2827","17","6","false","","85","378.42"
"103","25","2043","17","16","false","","40","97.94"
"104","25","4297","17","12","false","","78","484.03"
"105","25","3620","17","13","false","","43","154.41"
"106","25","1256","17","19","false","","58","425.91"
"107","25","389","17","11","false","","89","212.22"
"108","94","1025","18","10","false","","45","35.34"
"109","94","125","18","15","false","","2","127.99"
"110","94","3681","18","10","false","","76","159.36"
"111","80","1220","19","4","false","","17","269.10"
"112","80","3860","19","4","false","","79","359.48"
"113","80","1659","19","16","false","","11","22.11"
"114","80","3708","19","9","false","","90","84.91"
"115","80","2885","19","17","false","","99","268.53"
"116","80","3746","19","1","false","","33","111.84"
"117","80","834","19","19","false","","40","428.34"
"118","80","2997","19","4","false","","47","364.98"
"119","51","2365","20","4","false","","47","227.22"
"120","51","511","20","14","false","","2","218.28"
"121","51","1482","20","2","false","","37","288.03"
"122","51","4195","20","11","false","","94","262.31"
"123","51","2620","20","7","false","","95","287.85"
"124","7","4336","21","8","false","","1","368.78"
"125","7","4198","21","19","false","","52","282.96"
"126","7","1715","21","14","false","","51","492.40"
"127","7","1808","21","6","false","","30","450.37"
"128","7","501","21","9","false","","90","481.77"
"129","65","480","22","6","false","","16","34.13"
"130","65","3661","22","8","false","","52","423.14"
"131","17","4010","23","6","false","","58","3.24"
"132","17","762","23","1","false","","5","203.50"
"133","17","3215","23","13","false","","84","25.04"
"134","17","3096","23","1","false","","60","357.27"
"135","17","2116","23","10","false","","92","458.34"
"136","17","3143","23","10","false","","79","390.38"
"137","17","2595","23","20","false","","36","37.45"
"138","17","3503","23","2","false","","83","120.93"
"139","17","1244","23","2","false","","24","313.37"
"140","31","2853","24","3","false","","60","139.89"
"141","31","3747","24","6","false","","54","53.51"
"142","31","3069","24","5","false","","95","257.72"
"143","31","3119","24","20","false","","76","123.73"
"144","31","4673","24","5","false","","86","221.14"
"145","31","4302","24","15","false","","21","403.01"
"146","31","104","24","7","false","","36","300.81"
"147","23","4733","25","20","false","","16","430.26"
"148","23","4687","25","20","false","","95","357.96"
"149","23","1477","25","17","false","","35","109.23"
"150","23","296","25","12","false","","94","418.41"
"151","23","2805","25","14","false","","21","7.89"
"152","23","4279","25","1","false","","39","159.23"
"153","23","1120","25","5","false","","11","404.14"
"154","23","1452","25","20","false","","94","384.03"
"155","23","2298","25","1","false","","39","117.52"
"156","23","3891","25","17","false","","24","136.57"
"157","58","2542","26","2","false","","86","496.09"
"158","58","3703","26","3","false","","1","294.31"
"159","58","877","26","10","false","","30","429.10"
"160","58","4044","26","9","false","","11","62.45"
"161","58","4075","26","15","false","","62","395.23"
"162","58","3879","26","3","false","","16","159.89"
"163","58","1578","26","1","false","","83","275.63"
"164","58","2839","26","7","false","","89","479.88"
"165","11","2341","27","5","false","","24","360.99"
"166","11","125","27","17","false","","2","270.73"
"167","11","4544","27","16","false","","4","179.06"
"168","11","1143","27","19","false","","99","467.76"
"169","11","2438","27","13","false","","25","127.69"
"170","11","4582","27","9","false","","9","118.59"
"171","11","3314","27","15","false","","47","363.22"
"172","11","3951","27","16","false","","40","278.51"
"173","11","2815","27","1","false","","11","42.23"
"174","11","2658","27","7","false","","24","476.16"
"175","67","1065","28","19","false","","83","161.56"
"176","67","1332","28","19","false","","93","72.15"
"177","38","1890","29","2","false","","83","361.63"
"178","38","672","29","19","false","","39","223.22"
"179","38","3467","29","1","false","","80","205.69"
"180","38","4329","29","1","false","","40","247.94"
"181","38","2910","29","11","false","","86","79.81"
"182","38","423","29","16","false","","94","408.52"
"183","38","3303","29","11","false","","45","109.74"
"184","38","1591","29","20","false","","85","273.81"
"185","38","2476","29","9","false","","5","194.62"
"186","13","3689","30","4","false","","45","418.44"
"187","13","3135","30","20","false","","47","124.81"
"188","13","1940","30","16","false","","25","108.63"
"189","13","1807","30","2","false","","83","179.91"
"190","79","1042","31","5","false","","90","387.94"
"191","92","348","32","13","false","","43","28.63"
"192","92","2130","32","1","false","","51","112.48"
"193","92","1062","32","7","false","","43","186.72"
"194","92","540","32","17","false","","21","382.36"
"195","91","3324","33","16","false","","35","351.11"
"196","23","954","34","17","false","","37","310.33"
"197","23","3395","34","16","false","","99","462.09"
"198","23","3708","34","2","false","","90","201.48"
"199","23","3877","34","3","false","","25","264.27"
"200","23","176","34","20","false","","52","22.80"
"201","80","3002","35","11","false","","5","114.45"
"202","80","4030","35","5","false","","50","321.03"
"203","80","4629","35","3","false","","21","7.28"
"204","56","1917","36","8","false","","2","68.34"
"205","39","1929","37","10","false","","83","86.75"
"206","6","645","38","3","false","","11","115.41"
"207","6","2018","38","13","false","","80","223.88"
"208","6","2592","38","17","false","","11","268.10"
"209","6","4738","38","20","false","","79","236.02"
"210","6","4730","38","16","false","","89","170.39"
"211","6","4481","38","14","false","","89","89.73"
"212","6","1383","38","18","false","","99","316.03"
"213","83","23","39","16","false","","26","232.65"
"214","83","248","39","19","false","","9","435.12"
"215","83","4107","39","7","false","","17","309.40"
"216","83","4760","39","3","false","","21","193.44"
"217","83","4150","39","10","false","","60","12.59"
"218","82","19","40","11","false","","33","31.39"
"219","82","433","40","16","false","","45","398.47"
"220","82","747","40","3","false","","48","425.63"
"221","82","331","40","6","false","","25","35.44"
"222","82","4026","40","7","false","","95","159.25"
"223","82","1097","40","19","false","","90","286.09"
"224","82","3633","40","14","false","","54","126.31"
"225","82","4418","40","3","false","","24","309.35"
"226","82","2589","40","2","false","","24","191.31"
"227","54","2492","41","6","false","","9","170.84"
"228","13","1038","42","1","false","","85","261.11"
"229","13","4098","42","13","false","","45","341.81"
"230","13","4339","42","7","false","","2","86.83"
"231","13","772","42","19","false","","35","183.94"
"232","13","1989","42","3","false","","47","277.07"
"233","13","2467","42","13","false","","60","270.26"
"234","13","1257","42","16","false","","76","152.34"
"235","13","2624","42","1","false","","37","15.53"
"236","13","861","42","2","false","","47","349.13"
"237","79","4056","43","4","false","","78","125.34"
"238","79","31","43","11","false","","98","493.34"
"239","79","55","43","5","false","","99","41.68"
"240","79","3305","43","4","false","","39","167.63"
"241","79","4397","43","3","false","","25","113.94"
"242","79","3678","43","5","false","","58","201.26"
"243","79","1491","43","9","false","","62","53.46"
"244","79","4708","43","5","false","","9","436.98"
"245","5","3902","44","19","false","","21","415.82"
"246","5","910","44","7","false","","50","4.02"
"247","5","3096","44","7","false","","60","83.84"
"248","5","1132","44","4","false","","98","495.07"
"249","5","3416","44","4","false","","31","129.67"
"250","5","2667","44","10","false","","83","450.50"
"251","5","2293","44","16","false","","1","378.51"
"252","42","3428","45","7","false","","52","422.40"
"253","42","3697","45","7","false","","29","447.92"
"254","42","3985","45","5","false","","86","287.56"
"255","42","928","45","6","false","","98","301.14"
"256","11","839","46","19","false","","11","172.07"
"257","11","3645","46","13","false","","60","189.60"
"258","11","1309","46","4","false","","62","284.83"
"259","32","2385","47","5","false","","26","89.34"
"260","32","1167","47","5","false","","5","86.88"
"261","32","770","47","19","false","","99","58.23"
"262","32","3121","47","17","false","","9","165.63"
"263","32","1219","47","2","false","","89","149.36"
"264","32","3105","47","14","false","","60","325.84"
"265","32","1326","47","1","false","","29","84.70"
"266","32","391","47","12","false","","89","445.25"
"267","32","2701","47","11","false","","93","340.62"
"268","32","3860","47","4","false","","79","233.78"
"269","92","3691","48","5","false","","94","210.56"
"270","92","3461","48","19","false","","54","310.87"
"271","75","2939","49","12","false","","35","52.42"
"272","75","1879","49","20","false","","58","227.67"
"273","75","2062","49","20","false","","16","226.81"
"274","75","803","49","19","false","","47","425.90"
"275","75","1299","49","2","false","","76","222.74"
"276","75","73","49","10","false","","1","129.20"
"277","75","2187","49","17","false","","92","466.28"
"278","38","881","50","8","false","","21","456.88"
"279","38","3875","50","12","false","","92","189.16"
"280","78","457","51","13","false","","60","276.79"
"281","78","2054","51","1","false","","26","229.35"
"282","61","3557","52","12","false","","92","306.96"
"283","61","3416","52","11","false","","31","210.74"
"284","96","328","53","17","false","","60","107.54"
"285","96","4376","53","3","false","","30","392.46"
"286","96","2371","53","17","false","","58","434.26"
"287","96","4469","53","6","false","","11","368.80"
"288","96","3578","53","8","false","","33","391.68"
"289","96","4400","53","16","false","","89","363.11"
"290","4","2039","54","14","false","","38","424.70"
"291","3","365","55","9","false","","9","408.28"
"292","60","3791","56","5","false","","33","351.99"
"293","21","4294","57","17","false","","25","350.35"
"294","21","2579","57","11","false","","80","300.19"
"295","21","4195","57","4","false","","94","287.73"
"296","21","2637","57","9","false","","89","306.30"
"297","21","3713","57","1","false","","52","339.78"
"298","21","1050","57","20","false","","25","278.24"
"299","21","2455","57","12","false","","11","12.92"
"300","21","4345","57","13","false","","35","432.20"
"301","21","4495","57","10","false","","31","433.31"
"302","54","1628","58","18","false","","47","434.09"
"303","54","742","58","8","false","","60","185.53"
"304","54","3577","58","7","false","","33","393.62"
"305","54","3427","58","13","false","","20","242.20"
"306","54","620","58","3","false","","86","392.70"
"307","54","2951","58","17","false","","84","424.09"
"308","54","3307","58","1","false","","37","54.04"
"309","54","4235","58","20","false","","90","407.10"
"310","5","2489","59","18","false","","37","59.06"
"311","5","361","59","5","false","","79","351.04"
"312","48","3809","60","13","false","","90","155.08"
"313","48","4242","60","13","false","","93","399.65"
"314","48","2743","60","2","false","","62","293.58"
"315","48","2071","60","8","false","","48","43.79"
"316","9","4697","61","10","false","","24","361.25"
"317","9","3766","61","9","false","","54","72.22"
"318","12","2476","62","2","false","","5","247.01"
"319","12","3807","62","18","false","","98","201.13"
"320","12","2553","62","17","false","","92","282.47"
"321","12","2976","62","4","false","","58","365.00"
"322","12","1552","62","11","false","","33","28.96"
"323","12","663","62","9","false","","39","328.19"
"324","12","3733","62","2","false","","20","60.08"
"325","12","2511","62","18","false","","11","411.30"
"326","9","1337","63","12","false","","5","485.99"
"327","98","385","64","1","false","","78","254.37"
"328","98","3772","64","20","false","","33","202.69"
"329","98","2600","64","3","false","","26","38.81"
"330","98","3388","64","1","false","","21","4.29"
"331","98","3513","64","16","false","","47","283.02"
"332","98","2857","64","4","false","","20","427.79"
"333","98","1893","64","12","false","","48","236.64"
"334","41","2022","65","8","false","","99","129.30"
"335","41","4348","65","1","false","","83","340.80"
"336","41","362","65","17","false","","47","8.33"
"337","41","246","65","19","false","","24","136.32"
"338","41","2473","65","14","false","","43","458.93"
"339","41","4684","65","19","false","","26","340.38"
"340","53","2580","66","17","false","","99","434.25"
"341","53","451","66","3","false","","2","359.63"
"342","53","4710","66","17","false","","16","343.69"
"343","53","659","66","17","false","","21","192.36"
"344","53","322","66","12","false","","92","296.08"
"345","53","4567","66","15","false","","4","62.76"
"346","53","4700","66","8","false","","83","224.28"
"347","85","3027","67","6","false","","94","76.97"
"348","85","4288","67","6","false","","47","269.98"
"349","85","937","67","8","false","","95","33.30"
"350","85","241","67","19","false","","93","360.04"
"351","85","3536","67","7","false","","80","48.42"
"352","85","2998","67","11","false","","92","333.13"
"353","75","3982","68","4","false","","79","467.54"
"354","75","2538","68","8","false","","39","338.21"
"355","75","3969","68","19","false","","43","430.69"
"356","75","923","68","16","false","","99","95.29"
"357","75","946","68","16","false","","84","18.22"
"358","75","4678","68","8","false","","36","182.09"
"359","75","2648","68","7","false","","58","169.38"
"360","75","1351","68","14","false","","29","152.57"
"361","75","669","68","15","false","","90","318.78"
"362","51","3665","69","14","false","","35","103.88"
"363","51","2233","69","20","false","","31","84.36"
"364","51","3357","69","4","false","","1","243.93"
"365","87","3138","70","18","false","","29","83.58"
"366","87","720","70","5","false","","93","89.52"
"367","87","1839","70","1","false","","94","180.97"
"368","87","4492","70","12","false","","51","338.90"
"369","87","2400","70","9","false","","92","202.80"
"370","87","2320","70","7","false","","50","344.42"
"371","87","4229","70","5","false","","47","413.96"
"372","75","1890","71","11","false","","83","112.88"
"373","75","3988","71","14","false","","35","91.48"
"374","75","4497","71","5","false","","58","157.67"
"375","75","2118","71","1","false","","94","235.76"
"376","75","4265","71","15","false","","29","442.68"
"377","75","631","71","14","false","","58","268.94"
"378","75","4014","71","3","false","","21","122.76"
"379","75","1174","71","8","false","","40","65.06"
"380","75","199","71","16","false","","79","204.22"
"381","75","507","71","10","false","","26","131.89"
"382","66","3729","72","12","false","","92","331.23"
"383","66","1280","72","6","false","","86","444.18"
"384","66","450","72","20","false","","86","222.11"
"385","66","595","72","3","false","","26","194.23"
"386","66","201","72","15","false","","51","396.61"
"387","66","2405","72","4","false","","76","346.55"
"388","12","3818","73","3","false","","17","38.18"
"389","12","1069","73","11","false","","39","214.84"
"390","12","2805","73","20","false","","21","135.15"
"391","12","1713","73","16","false","","9","422.38"
"392","91","3697","74","10","false","","29","150.86"
"393","91","590","74","13","false","","94","488.77"
"394","91","2404","74","9","false","","16","262.70"
"395","91","4702","74","1","false","","24","417.24"
"396","91","407","74","14","false","","60","164.39"
"397","48","2755","75","17","false","","30","118.25"
"398","48","3996","75","11","false","","62","16.75"
"399","48","4017","75","9","false","","95","147.00"
"400","48","2559","75","16","false","","20","440.80"
"401","48","4573","75","6","false","","98","46.94"
"402","48","2989","75","10","false","","11","298.25"
"403","48","1642","75","2","false","","36","434.52"
"404","48","4631","75","4","false","","86","91.53"
"405","15","947","76","15","false","","50","447.78"
"406","15","3157","76","8","false","","29","371.98"
"407","15","1108","76","13","false","","58","376.04"
"408","15","1280","76","2","false","","86","178.84"
"409","15","3749","76","13","false","","80","291.21"
"410","15","3644","76","9","false","","92","355.81"
"411","15","836","76","4","false","","62","6.81"
"412","34","3143","77","3","false","","79","187.99"
"413","34","4324","77","9","false","","29","163.54"
"414","34","1036","77","18","false","","89","477.63"
"415","82","2458","78","10","false","","21","118.36"
"416","82","4030","78","2","false","","50","246.68"
"417","82","4207","78","20","false","","89","128.69"
"418","82","3420","78","12","false","","86","376.36"
"419","82","2441","78","2","false","","29","225.09"
"420","82","593","78","4","false","","37","318.98"
"421","82","3210","78","16","false","","40","24.27"
"422","82","1231","78","1","false","","51","389.52"
"423","44","1613","79","9","false","","78","352.25"
"424","44","77","79","15","false","","29","91.24"
"425","44","2170","79","12","false","","36","465.84"
"426","44","4506","79","11","false","","98","392.05"
"427","44","3403","79","20","false","","20","163.36"
"428","44","328","79","4","false","","60","325.36"
"429","44","599","79","15","false","","78","258.44"
"430","44","2253","79","1","false","","99","265.46"
"431","44","2953","79","2","false","","20","340.87"
"432","44","1533","79","15","false","","52","214.33"
"433","73","2762","80","12","false","","58","212.65"
"434","73","293","80","16","false","","90","227.87"
"435","73","4517","80","11","false","","9","34.35"
"436","73","2229","80","20","false","","26","361.98"
"437","73","4717","80","7","false","","21","203.32"
"438","73","540","80","3","false","","21","436.25"
"439","73","516","80","2","false","","58","466.10"
"440","62","2937","81","18","false","","99","217.73"
"441","62","3280","81","5","false","","21","245.43"
"442","62","3724","81","11","false","","45","54.42"
"443","62","2530","81","13","false","","51","457.46"
"444","62","199","81","11","false","","79","127.39"
"445","17","1761","82","13","false","","1","90.08"
"446","17","3151","82","8","false","","84","246.21"
"447","17","2106","82","19","false","","76","109.59"
"448","17","117","82","19","false","","93","450.15"
"449","95","4358","83","14","false","","54","469.53"
"450","95","2401","83","8","false","","31","393.07"
"451","95","4181","83","10","false","","21","156.06"
"452","95","1540","83","9","false","","30","99.39"
"453","95","310","83","7","false","","99","181.69"
"454","95","3595","83","3","false","","62","494.99"
"455","95","152","83","16","false","","21","144.64"
"456","95","4385","83","3","false","","33","430.46"
"457","95","2116","83","6","false","","92","57.76"
"458","78","277","84","17","false","","40","242.91"
"459","78","4114","84","1","false","","4","283.40"
"460","78","4029","84","1","false","","38","351.04"
"461","78","94","84","1","false","","25","114.01"
"462","78","3005","84","16","false","","26","193.15"
"463","78","2082","84","5","false","","43","480.81"
"464","78","5","84","8","false","","50","392.92"
"465","78","2800","84","18","false","","33","47.74"
"466","78","1297","84","9","false","","95","264.50"
"467","78","1514","84","2","false","","43","472.06"
"468","85","2193","85","9","false","","50","114.32"
"469","85","2059","85","9","false","","78","100.76"
"470","85","3504","85","4","false","","17","342.78"
"471","85","2715","85","8","false","","29","488.05"
"472","85","3119","85","15","false","","76","7.21"
"473","85","849","85","6","false","","1","461.50"
"474","81","649","86","18","false","","80","394.94"
"475","81","3736","86","10","false","","16","224.75"
"476","81","2347","86","13","false","","16","240.65"
"477","81","6","86","1","false","","20","109.94"
"478","81","927","86","4","false","","60","461.89"
"479","81","787","86","12","false","","45","454.03"
"480","81","1460","86","19","false","","93","12.99"
"481","81","3888","86","16","false","","45","387.79"
"482","12","1554","87","18","false","","37","402.15"
"483","12","2758","87","6","false","","76","487.53"
"484","12","2079","87","15","false","","76","254.24"
"485","12","23","87","19","false","","26","213.15"
"486","82","985","88","9","false","","84","437.20"
"487","93","147","89","16","false","","47","443.34"
"488","93","2748","89","6","false","","11","142.85"
"489","93","1039","89","16","false","","9","180.60"
"490","93","1397","89","17","false","","62","30.61"
"491","93","3972","89","7","false","","85","385.66"
"492","93","4329","89","13","false","","40","197.98"
"493","93","1308","89","19","false","","38","285.10"
"494","93","1338","89","12","false","","40","395.69"
"495","63","451","90","6","false","","2","264.89"
"496","63","100","90","8","false","","54","4.52"
"497","63","1072","90","8","false","","99","249.69"
"498","63","16","90","13","false","","92","407.01"
"499","63","3391","90","12","false","","79","205.57"
"500","63","4176","90","11","false","","25","320.88"
"501","63","3276","90","11","false","","1","203.97"
"502","63","3016","90","20","false","","84","474.74"
"503","0","1682","91","9","false","","48","93.82"
"504","50","841","92","20","false","","50","379.65"
"505","50","1745","92","20","false","","29","316.62"
"506","50","356","92","7","false","","89","273.17"
"507","50","4676","92","19","false","","99","219.91"
"508","50","707","92","11","false","","40","12.18"
"509","50","3007","92","10","false","","16","405.13"
"510","50","127","92","7","false","","76","428.12"
"511","50","1605","92","20","false","","85","473.15"
"512","83","2822","93","6","false","","86","424.90"
"513","83","2433","93","3","false","","90","228.29"
"514","83","1907","93","6","false","","90","478.21"
"515","83","2122","93","20","false","","84","281.70"
"516","83","2757","93","12","false","","24","426.74"
"517","4","3494","94","2","false","","52","417.75"
"518","4","3766","94","3","false","","54","499.29"
"519","4","2299","94","2","false","","76","3.24"
"520","4","1798","94","7","false","","4","315.41"
"521","4","60","94","12","false","","48","278.23"
"522","4","475","94","19","false","","26","405.56"
"523","36","4214","95","15","false","","99","346.23"
"524","36","1187","95","4","false","","31","253.60"
"525","36","1504","95","4","false","","30","444.29"
"526","36","1741","95","18","false","","80","68.38"
"527","36","3767","95","16","false","","1","303.37"
"528","36","1539","95","10","false","","5","491.34"
"529","36","4170","95","2","false","","85","315.99"
"530","36","3882","95","4","false","","21","362.61"
"531","2","748","96","9","false","","20","269.57"
"532","2","680","96","5","false","","9","43.98"
"533","2","577","96","2","false","","16","410.52"
"534","2","1340","96","16","false","","92","62.63"
"535","2","1958","96","8","false","","92","42.15"
"536","2","1485","96","19","false","","47","412.90"
"537","2","3479","96","18","false","","84","137.92"
"538","2","580","96","20","false","","52","201.82"
"539","82","303","97","4","false","","47","418.50"
"540","82","4617","97","3","false","","16","357.07"
"541","82","1457","97","12","false","","2","197.87"
"542","82","3556","97","13","false","","38","127.66"
"543","82","1859","97","2","false","","39","345.72"
"544","82","1170","97","13","false","","78","366.24"
"545","82","765","97","7","false","","25","471.97"
"546","82","1503","97","5","false","","99","373.74"
"547","35","1764","98","2","false","","50","42.31"
"548","35","1177","98","9","false","","58","146.58"
"549","35","53","98","1","false","","51","196.96"
"550","35","1641","98","6","false","","30","251.08"
"551","35","1496","98","19","false","","37","218.40"
"552","35","349","98","8","false","","39","193.74"
"553","35","365","98","5","false","","9","286.67"
"554","35","2986","98","14","false","","36","334.07"
"555","35","2138","98","13","false","","48","235.33"
"556","35","1179","98","11","false","","90","73.86"
"557","48","3684","99","6","false","","33","205.42"
"558","48","544","99","13","false","","4","240.76"
"559","48","4225","99","12","false","","38","479.28"
"560","48","241","99","15","false","","93","183.55"
"561","48","1056","99","18","false","","78","345.35"
"562","60","2402","100","20","false","","78","62.08"
"563","60","3021","100","5","false","","54","112.79"
"564","60","3658","100","10","false","","48","115.94"
"565","60","4340","100","5","false","","4","493.87"
"566","60","4006","100","7","false","","30","482.12"
"567","60","2060","100","14","false","","86","244.96"
"568","60","1338","100","15","false","","40","364.87"
"569","60","3800","100","7","false","","79","64.50"
"570","60","3839","100","14","false","","45","7.47"
"571","76","4646","101","4","false","","16","460.90"
"572","76","427","101","19","false","","54","302.41"
"573","76","4538","101","7","false","","86","197.60"
"574","76","353","101","12","false","","17","99.41"
"575","76","3081","101","20","false","","5","17.09"
"576","61","3228","102","18","false","","62","222.49"
"577","16","4207","103","12","false","","89","379.31"
"578","16","2167","103","16","false","","31","451.89"
"579","16","2967","103","10","false","","11","369.34"
"580","77","1766","104","2","false","","4","398.37"
"581","77","346","104","11","false","","80","5.61"
"582","77","546","104","14","false","","83","201.17"
"583","77","1988","104","19","false","","92","472.45"
"584","77","2351","104","14","false","","39","385.63"
"585","77","1847","104","15","false","","47","467.60"
"586","77","2633","104","6","false","","54","226.46"
"587","77","3930","104","4","false","","9","441.10"
"588","77","284","104","9","false","","51","111.85"
"589","77","2219","104","20","false","","43","201.71"
"590","53","3125","105","20","false","","31","72.88"
"591","53","1390","105","1","false","","43","364.14"
"592","53","669","105","3","false","","90","78.55"
"593","7","3959","106","11","false","","80","399.81"
"594","7","4573","106","20","false","","98","227.15"
"595","7","3683","106","9","false","","35","191.98"
"596","7","2220","106","17","false","","80","486.96"
"597","7","2237","106","6","false","","84","296.48"
"598","7","3486","106","8","false","","50","447.33"
"599","80","4779","107","20","false","","21","375.87"
"600","80","166","107","5","false","","50","252.42"
"601","80","3537","107","14","false","","84","5.53"
"602","80","4458","107","19","false","","2","214.61"
"603","45","4039","108","6","false","","9","410.01"
"604","45","4777","108","11","false","","24","449.78"
"605","45","956","108","3","false","","1","370.79"
"606","45","1878","108","11","false","","24","227.30"
"607","45","1444","108","19","false","","39","12.75"
"608","59","3851","109","19","false","","20","226.19"
"609","59","1137","109","15","false","","94","241.91"
"610","59","3982","109","20","false","","79","36.50"
"611","59","4564","109","18","false","","37","220.98"
"612","59","603","109","5","false","","98","153.36"
"613","13","918","110","1","false","","43","362.47"
"614","13","914","110","5","false","","31","441.34"
"615","13","3049","110","6","false","","2","450.24"
"616","13","568","110","12","false","","90","373.15"
"617","13","107","110","20","false","","51","289.21"
"618","13","799","110","2","false","","83","408.86"
"619","76","441","111","18","false","","79","302.09"
"620","87","2977","112","10","false","","86","165.50"
"621","32","1257","113","6","false","","76","446.81"
"622","32","2106","113","3","false","","76","462.20"
"623","32","3722","113","18","false","","33","392.90"
"624","34","2804","114","3","false","","11","426.43"
"625","34","300","114","12","false","","9","249.70"
"626","34","1248","114","2","false","","84","428.53"
"627","62","1208","115","13","false","","85","171.96"
"628","62","3517","115","3","false","","80","316.49"
"629","62","976","115","1","false","","99","322.63"
"630","62","1859","115","9","false","","39","459.89"
"631","69","3097","116","6","false","","36","332.09"
"632","69","3344","116","15","false","","31","430.25"
"633","69","790","116","12","false","","17","36.29"
"634","69","3879","116","15","false","","16","50.11"
"635","69","643","116","11","false","","33","196.41"
"636","41","3847","117","5","false","","35","428.57"
"637","41","596","117","20","false","","89","43.44"
"638","87","3970","118","2","false","","89","192.03"
"639","4","613","119","8","false","","50","403.39"
"640","4","840","119","19","false","","17","402.18"
"641","4","2628","119","5","false","","35","0.06"
"642","4","2883","119","15","false","","52","94.45"
