"522","60","522","31"
"523","76","523","77"
"524","20","524","19"
"525","93","525","15"
"526","94","526","101"
"527","83","527","19"
"528","84","528","103"
"529","21","529","15"
"530","86","530","76"
"531","94","531","10"
"532","35","532","7"
"533","92","533","27"
"534","39","534","7"
"535","89","535","5"
"536","26","536","73"
"537","38","537","28"
"538","90","538","23"
"539","29","539","17"
"540","21","540","8"
"541","9","541","23"
"542","36","542","16"
"543","92","543","12"
"544","4","544","12"
"545","58","545","4"
"546","83","546","4"
"547","84","547","28"
"548","51","548","36"
"549","98","549","5"
"550","29","550","79"
"551","95","551","26"
"552","78","552","23"
"553","20","553","56"
"554","31","554","6"
"555","38","555","9"
"556","85","556","5"
"557","94","557","16"
"558","94","558","11"
"559","54","559","3"
"560","60","560","105"
"561","89","561","22"
"562","99","562","109"
"563","36","563","9"
"564","58","564","3"
"565","84","565","14"
"566","98","566","109"
"567","92","567","4"
"568","90","568","4"
"569","94","569","34"
"570","95","570","76"
"571","36","571","9"
"572","26","572","105"
"573","62","573","10"
"574","5","574","104"
"575","30","575","5"
"576","45","576","76"
"577","16","577","9"
"578","39","578","58"
"579","51","579","13"
"580","52","580","6"
"581","35","581","78"
"582","9","582","26"
"583","48","583","105"
"584","45","584","107"
"585","36","585","14"
"586","35","586","5"
"587","1","587","53"
"588","2","588","19"
"589","85","589","51"
"590","94","590","29"
"591","31","591","23"
"592","86","592","16"
"593","37","593","15"
"594","38","594","101"
"595","26","595","27"
"596","89","596","5"
"597","85","597","15"
"598","52","598","38"
"599","78","599","74"
"600","58","600","73"
"601","17","601","14"
"602","99","602","26"
"603","98","603","6"
"604","40","604","2"
"605","76","605","79"
"606","16","606","17"
"607","29","607","19"
"608","79","608","52"
"609","50","609","32"
"610","93","610","2"
"611","26","611","7"
"612","9","612","29"
"613","50","613","13"
"614","30","614","7"
"615","62","615","14"
"616","33","616","8"
"617","43","617","14"
"618","37","618","16"
"619","76","619","16"
"620","86","620","18"
"621","24","621","14"
"622","16","622","5"
"623","1","623","58"
"624","36","624","10"
"625","5","625","16"
"626","79","626","7"
"627","51","627","14"
"628","76","628","6"
"629","26","629","24"
"630","78","630","4"
"631","58","631","18"
"632","43","632","7"
"633","89","633","28"
"634","94","634","27"
"635","79","635","17"
"636","93","636","72"
"637","98","637","4"
"638","4","638","51"
"639","89","639","101"
"640","33","640","23"
"641","30","641","37"
"642","78","642","102"
"643","33","643","7"
"644","35","644","25"
"645","11","645","36"
"646","83","646","13"
"647","90","647","71"
"648","39","648","14"
"649","80","649","34"
"650","38","650","28"
"651","20","651","71"
"652","58","652","25"
"653","40","653","4"
"654","37","654","3"
"655","16","655","79"
"656","25","656","16"
"657","54","657","13"
"658","1","658","2"
"659","21","659","19"
"660","45","660","37"
"661","9","661","4"
"662","31","662","39"
"663","39","663","51"
"664","52","664","28"
"665","25","665","26"
"666","33","666","52"
"667","79","667","4"
"668","4","668","16"
"669","90","669","29"
"670","92","670","31"
"671","95","671","16"
"672","39","672","28"
"673","62","673","2"
"674","98","674","24"
"675","47","675","27"
"676","11","676","15"
"677","99","677","103"
"678","92","678","4"
"679","21","679","2"
"680","9","680","16"
"681","31","681","6"
"682","83","682","28"
"683","17","683","7"
"684","9","684","4"
"685","35","685","19"
"686","29","686","7"
"687","80","687","19"
"688","4","688","9"
"689","40","689","21"
"690","94","690","58"
"691","99","691","4"
"692","9","692","104"
"693","90","693","103"
"694","79","694","29"
"695","16","695","16"
"696","94","696","35"
"697","79","697","6"
"698","24","698","9"
"699","45","699","71"
"700","30","700","74"
"701","33","701","6"
"702","5","702","6"
"703","36","703","22"
"704","43","704","5"
"705","54","705","35"
"706","5","706","51"
"707","40","707","26"
"708","84","708","4"
"709","86","709","3"
"710","52","710","109"
"711","93","711","39"
"712","4","712","101"
"713","40","713","38"
"714","47","714","38"
"715","33","715","78"
"716","9","716","35"
"717","1","717","5"
"718","50","718","78"
"719","45","719","9"
"720","93","720","79"
"721","89","721","10"
"722","33","722","26"
"723","95","723","24"
"724","51","724","52"
"725","9","725","24"
"726","9","726","27"
"727","35","727","14"
"728","99","728","33"
"729","83","729","4"
"730","98","730","31"
"731","33","731","54"
"732","16","732","23"
"733","1","733","76"
"734","17","734","11"
"735","48","735","19"
"736","4","736","25"
"737","79","737","17"
"738","78","738","10"
"739","37","739","29"
"740","99","740","33"
"741","62","741","15"
"742","60","742","32"
"743","48","743","6"
"744","37","744","9"
"745","16","745","77"
"746","11","746","4"
"747","48","747","26"
"748","20","748","108"
"749","25","749","3"
"750","98","750","3"
"751","76","751","54"
"752","93","752","106"
"753","54","753","102"
"754","25","754","16"
"755","89","755","12"
"756","1","756","75"
"757","98","757","10"
"758","93","758","12"
"759","95","759","24"
"760","26","760","11"
"761","45","761","108"
"762","5","762","34"
"763","52","763","79"
"764","21","764","29"
"765","25","765","3"
"766","54","766","55"
"767","33","767","12"
"768","37","768","26"
"769","62","769","75"
"770","99","770","5"
"771","43","771","9"
"772","35","772","19"
"773","4","773","11"
"774","36","774","13"
"775","21","775","9"
"776","24","776","27"
"777","31","777","5"
"778","83","778","2"
"779","85","779","15"
"780","26","780","31"
"781","16","781","12"
"782","5","782","28"
"783","43","783","17"
"784","39","784","16"
"785","50","785","17"
"786","76","786","13"
"787","45","787","19"
"788","78","788","101"
"789","54","789","16"
"790","17","790","9"
"791","2","791","56"
"792","39","792","18"
"793","62","793","5"
"794","43","794","2"
"795","52","795","21"
"796","62","796","75"
"797","54","797","9"
"798","29","798","56"
"799","83","799","2"
"800","11","800","3"
"801","4","801","13"
"802","43","802","37"
"803","47","803","29"
"804","89","804","72"
"805","35","805","28"
"806","24","806","2"
"807","92","807","5"
"808","20","808","5"
"809","93","809","39"
"810","99","810","35"
"811","52","811","14"
"812","5","812","12"
"813","21","813","11"
"814","47","814","28"
"815","30","815","12"
"816","40","816","6"
"817","48","817","22"
"818","11","818","21"
"819","79","819","2"
"820","76","820","24"
"821","58","821","15"
"822","89","822","76"
"823","9","823","12"
"824","52","824","7"
"825","62","825","74"
"826","36","826","5"
"827","38","827","16"
"828","4","828","28"
"829","1","829","8"
"830","26","830","57"
"831","86","831","19"
"832","84","832","56"
"833","20","833","105"
"834","40","834","37"
"835","83","835","31"
"836","62","836","8"
"837","26","837","10"
"838","92","838","5"
"839","11","839","31"
"840","17","840","11"
"841","50","841","12"
"842","2","842","55"
"843","80","843","22"
"844","58","844","51"
"845","26","845","71"
"846","48","846","39"
"847","90","847","12"
"848","48","848","107"
"849","1","849","34"
"850","47","850","11"
"851","60","851","3"
"852","52","852","105"
"853","54","853","37"
"854","45","854","78"
"855","5","855","10"
"856","39","856","15"
"857","43","857","77"
"858","37","858","11"
"859","80","859","7"
"860","24","860","35"
"861","47","861","27"
"862","5","862","79"
"863","84","863","55"
"864","26","864","18"
"865","9","865","73"
"866","78","866","7"
"867","85","867","7"
"868","47","868","27"
"869","94","869","35"
"870","9","870","7"
"871","52","871","2"
"872","21","872","108"
"873","54","873","12"
"874","84","874","4"
"875","37","875","34"
"876","47","876","13"
"877","30","877","23"
"878","51","878","5"
"879","86","879","7"
"880","95","880","102"
"881","21","881","10"
"882","94","882","3"
"883","26","883","71"
"884","20","884","105"
"885","2","885","3"
"886","99","886","15"
"887","25","887","13"
"888","92","888","37"
"889","52","889","13"
"890","35","890","12"
"891","26","891","57"
"892","99","892","16"
"893","51","893","14"
"894","93","894","27"
"895","78","895","107"
"896","16","896","56"
"897","80","897","18"
"898","47","898","22"
"899","38","899","17"
"900","26","900","11"
"901","60","901","10"
"902","20","902","76"
"903","31","903","109"
"904","21","904","17"
"905","52","905","106"
"906","40","906","19"
"907","1","907","33"
"908","98","908","53"
"909","20","909","10"
"910","50","910","104"
"911","30","911","15"
"912","33","912","12"
"913","47","913","27"
"914","31","914","31"
"915","86","915","18"
"916","94","916","29"
"917","37","917","3"
"918","43","918","59"
"919","39","919","22"
"920","85","920","3"
"921","31","921","28"
"922","50","922","28"
"923","99","923","16"
"924","79","924","2"
"925","62","925","9"
"926","76","926","6"
"927","60","927","103"
"928","98","928","6"
"929","30","929","72"
"930","84","930","12"
"931","86","931","8"
"932","94","932","19"
"933","47","933","15"
"934","52","934","71"
"935","40","935","16"
"936","45","936","38"
"937","95","937","58"
"938","85","938","8"
"939","17","939","6"
"940","76","940","16"
"941","86","941","16"
"942","48","942","23"
"943","51","943","19"
"944","43","944","21"
"945","89","945","39"
"946","84","946","19"
"947","50","947","25"
"948","40","948","54"
"949","1","949","4"
"950","92","950","7"
"951","25","951","71"
"952","76","952","108"
"953","2","953","74"
"954","37","954","106"
"955","21","955","73"
"956","1","956","21"
"957","84","957","102"
"958","4","958","37"
"959","26","959","21"
"960","54","960","8"
"961","86","961","59"
"962","25","962","36"
"963","84","963","6"
"964","35","964","52"
"965","16","965","28"
"966","99","966","6"
"967","60","967","107"
"968","52","968","108"
"969","25","969","104"
"970","92","970","52"
"971","95","971","25"
"972","5","972","19"
"973","38","973","104"
"974","36","974","77"
"975","43","975","10"
"976","99","976","9"
"977","48","977","56"
"978","21","978","5"
"979","26","979","105"
"980","58","980","33"
"981","51","981","4"
"982","40","982","51"
"983","47","983","106"
"984","21","984","58"
"985","84","985","32"
"986","62","986","6"
"987","47","987","6"
"988","43","988","109"
"989","36","989","12"
"990","50","990","9"
"991","79","991","15"
"992","45","992","21"
"993","31","993","3"
"994","25","994","3"
"995","98","995","74"
"996","33","996","19"
"997","60","997","38"
"998","17","998","36"
"999","21","999","101"
"1000","21","1000","11"
"1001","58","1001","56"
"1002","30","1002","12"
"1003","76","1003","21"
"1004","39","1004","29"
"1005","5","1005","4"
"1006","83","1006","3"
"1007","48","1007","3"
"1008","99","1008","14"
"1009","43","1009","11"
"1010","79","1010","12"
"1011","17","1011","73"
"1012","38","1012","101"
"1013","9","1013","28"
"1014","48","1014","102"
"1015","16","1015","22"
"1016","85","1016","17"
"1017","60","1017","10"
"1018","84","1018","27"
"1019","78","1019","3"
"1020","40","1020","29"
"1021","80","1021","22"
"1022","83","1022","28"
"1023","51","1023","11"
"1024","33","1024","32"
"1025","45","1025","12"
"1026","83","1026","5"
"1027","51","1027","107"
"1028","1","1028","4"
"1029","21","1029","105"
"1030","85","1030","12"
"1031","84","1031","7"
"1032","94","1032","29"
"1033","93","1033","13"
"1034","47","1034","8"
"1035","83","1035","53"
"1036","89","1036","27"
"1037","86","1037","56"
"1038","85","1038","11"
"1039","9","1039","58"
"1040","43","1040","9"
"1041","21","1041","14"
"1042","90","1042","104"
"1043","11","1043","29"
"1044","94","1044","6"
"1045","52","1045","3"
"1046","16","1046","7"
"1047","92","1047","8"
"1048","86","1048","24"
"1049","5","1049","26"
"1050","25","1050","2"
"1051","93","1051","13"
"1052","26","1052","8"
"1053","95","1053","38"
"1054","86","1054","72"
"1055","21","1055","56"
"1056","78","1056","27"
"1057","86","1057","24"
"1058","45","1058","5"
"1059","52","1059","101"
"1060","35","1060","14"
"1061","86","1061","52"
"1062","43","1062","2"
"1063","50","1063","72"
"1064","83","1064","28"
"1065","83","1065","18"
"1066","85","1066","101"
"1067","4","1067","22"
"1068","95","1068","108"
"1069","39","1069","26"
"1070","98","1070","2"
"1071","43","1071","26"
"1072","99","1072","35"
"1073","99","1073","75"
"1074","79","1074","10"
"1075","48","1075","9"
"1076","92","1076","3"
"1077","43","1077","28"
"1078","51","1078","11"
"1079","2","1079","21"
"1080","39","1080","11"
"1081","79","1081","28"
"1082","78","1082","18"
"1083","29","1083","6"
"1084","5","1084","38"
"1085","92","1085","22"
"1086","39","1086","26"
"1087","5","1087","4"
"1088","31","1088","4"
"1089","11","1089","15"
"1090","79","1090","18"
"1091","2","1091","14"
"1092","60","1092","18"
"1093","4","1093","73"
"1094","99","1094","76"
"1095","47","1095","5"
"1096","83","1096","9"
"1097","90","1097","38"
"1098","39","1098","7"
"1099","4","1099","26"
"1100","36","1100","75"
"1101","38","1101","16"
"1102","21","1102","53"
"1103","11","1103","109"
"1104","43","1104","72"
"1105","11","1105","15"
"1106","90","1106","5"
"1107","99","1107","28"
"1108","58","1108","33"
"1109","24","1109","10"
"1110","98","1110","35"
"1111","17","1111","7"
"1112","16","1112","15"
"1113","62","1113","33"
"1114","35","1114","9"
"1115","84","1115","19"
"1116","99","1116","29"
"1117","1","1117","12"
"1118","30","1118","17"
"1119","78","1119","6"
"1120","11","1120","5"
"1121","33","1121","28"
"1122","60","1122","6"
"1123","95","1123","75"
"1124","78","1124","7"
"1125","92","1125","76"
"1126","79","1126","10"
"1127","93","1127","77"
"1128","43","1128","26"
"1129","50","1129","24"
"1130","47","1130","18"
"1131","94","1131","2"
"1132","98","1132","31"
"1133","86","1133","3"
"1134","2","1134","19"
"1135","17","1135","18"
"1136","43","1136","17"
"1137","94","1137","26"
"1138","9","1138","78"
"1139","45","1139","19"
"1140","50","1140","15"
"1141","94","1141","31"
"1142","1","1142","23"
"1143","99","1143","6"
"1144","11","1144","27"
"1145","36","1145","102"
"1146","51","1146","13"
"1147","2","1147","19"
"1148","1","1148","25"
"1149","90","1149","24"
"1150","21","1150","23"
"1151","39","1151","104"
"1152","48","1152","27"
"1153","1","1153","22"
"1154","43","1154","16"
"1155","52","1155","21"
"1156","47","1156","17"
"1157","98","1157","52"
"1158","48","1158","18"
"1159","4","1159","4"
"1160","83","1160","4"
"1161","45","1161","16"
"1162","38","1162","5"
"1163","89","1163","9"
"1164","11","1164","17"
"1165","93","1165","38"
"1166","4","1166","16"
"1167","5","1167","28"
"1168","21","1168","71"
"1169","58","1169","23"
"1170","78","1170","5"
"1171","31","1171","18"
"1172","86","1172","5"
"1173","29","1173","76"
"1174","40","1174","102"
"1175","25","1175","2"
"1176","29","1176","39"
"1177","58","1177","4"
"1178","62","1178","108"
"1179","90","1179","107"
"1180","43","1180","76"
"1181","39","1181","24"
"1182","5","1182","13"
"1183","94","1183","3"
"1184","4","1184","4"
"1185","52","1185","3"
"1186","25","1186","39"
"1187","31","1187","107"
"1188","17","1188","22"
"1189","4","1189","10"
"1190","2","1190","21"
"1191","58","1191","5"
"1192","40","1192","5"
"1193","38","1193","73"
"1194","16","1194","25"
"1195","83","1195","59"
"1196","90","1196","13"
"1197","60","1197","2"
"1198","93","1198","32"
"1199","26","1199","13"
"1200","83","1200","31"
"1201","47","1201","11"
"1202","99","1202","56"
"1203","36","1203","13"
"1204","25","1204","14"
"1205","21","1205","38"
"1206","76","1206","109"
"1207","58","1207","23"
"1208","85","1208","17"
"1209","30","1209","39"
"1210","37","1210","76"
"1211","24","1211","14"
"1212","2","1212","9"
"1213","93","1213","32"
"1214","95","1214","8"
"1215","90","1215","17"
"1216","37","1216","37"
"1217","94","1217","10"
"1218","5","1218","22"
"1219","89","1219","17"
"1220","17","1220","22"
"1221","93","1221","54"
"1222","85","1222","2"
"1223","85","1223","27"
"1224","17","1224","106"
"1225","43","1225","25"
"1226","84","1226","21"
"1227","37","1227","18"
"1228","85","1228","18"
"1229","86","1229","7"
"1230","21","1230","21"
"1231","51","1231","73"
"1232","51","1232","39"
"1233","5","1233","25"
"1234","9","1234","56"
"1235","33","1235","9"
"1236","45","1236","37"
"1237","58","1237","8"
"1238","50","1238","2"
"1239","48","1239","16"
"1240","35","1240","26"
"1241","54","1241","22"
"1242","89","1242","31"
"1243","30","1243","15"
"1244","24","1244","28"
"1245","94","1245","74"
"1246","4","1246","32"
"1247","17","1247","37"
"1248","84","1248","28"
"1249","40","1249","19"
"1250","93","1250","25"
"1251","99","1251","73"
"1252","5","1252","15"
"1253","76","1253","74"
"1254","5","1254","103"
"1255","33","1255","10"
"1256","58","1256","16"
"1257","76","1257","74"
"1258","54","1258","21"
"1259","17","1259","7"
"1260","84","1260","21"
"1261","31","1261","2"
"1262","60","1262","3"
"1263","25","1263","18"
"1264","98","1264","36"
"1265","40","1265","4"
"1266","37","1266","37"
"1267","40","1267","37"
"1268","29","1268","76"
"1269","93","1269","16"
"1270","90","1270","105"
"1271","1","1271","12"
"1272","30","1272","13"
"1273","21","1273","2"
"1274","24","1274","72"
"1275","45","1275","29"
"1276","58","1276","14"
"1277","92","1277","29"
"1278","48","1278","16"
"1279","25","1279","23"
"1280","86","1280","13"
"1281","40","1281","17"
"1282","80","1282","2"
"1283","52","1283","26"
"1284","62","1284","22"
"1285","84","1285","72"
"1286","95","1286","15"
"1287","90","1287","3"
"1288","93","1288","108"
"1289","48","1289","21"
"1290","35","1290","16"
"1291","62","1291","108"
"1292","60","1292","17"
"1293","31","1293","108"
"1294","2","1294","107"
"1295","47","1295","71"
"1296","45","1296","102"
"1297","95","1297","11"
"1298","40","1298","17"
"1299","76","1299","74"
"1300","84","1300","6"
"1301","89","1301","17"
"1302","93","1302","2"
"1303","20","1303","28"
"1304","95","1304","15"
"1305","17","1305","101"
"1306","37","1306","15"
"1307","99","1307","7"
"1308","38","1308","52"
"1309","62","1309","16"
"1310","25","1310","14"
"1311","85","1311","15"
"1312","50","1312","29"
"1313","51","1313","8"
"1314","31","1314","2"
"1315","89","1315","53"
"1316","98","1316","14"
"1317","52","1317","2"
"1318","21","1318","104"
"1319","39","1319","72"
"1320","24","1320","12"
"1321","94","1321","79"
"1322","1","1322","29"
"1323","89","1323","18"
"1324","86","1324","19"
"1325","21","1325","103"
"1326","29","1326","73"
"1327","95","1327","28"
"1328","24","1328","16"
"1329","21","1329","23"
"1330","33","1330","33"
"1331","79","1331","35"
"1332","93","1332","6"
